index,comment,expression_emoji,label
135,"ඕවා සාමාන්‍ය මගී ජනතාවට යන්න ගෙන්නපුව නෙවෙයි. මේවා ගෙන්නන එවුන්ව කාර්‍යාල දුම්‍ රියක ටික දවසක් යවන්න ඕන. දුම් රිය ගාස්තු නහුතෙට වැඩි කරලා ඒ සල්ලිවලින් වෙලාවට , දෙපැත්තට පැද්දෙන්නෙ නැතුව ,ඉල ඇට කඩා ගන්නෙ නැතුව යන්න පුලුවන් විදිහෙ දුම් රිය සේවයක් හදපල්ලා.",😂,0
136,ඉහල සියට පහලට ආදර්ශයක් නොදී රටක විනයක් ඇති කල නොහැක.සිංගප්පූරුව එයට හොදම ආදර්ශයයි.ලංකාවෙ ඉහලින් පහලට දෙන යහපත් ආදර්ශය කුමක්ද?,😂,0
137,"රැකගනිල්ලා ඇහැවගේ! නැත්නම් වවුලෝ වගේ තමයි හැමදාම තොපිට යන්න වෙන්නේ.වනසන එකෙක් දැක්කොත් හැමෝම එකාවගේ නැගීහිටපල්ලා ""මට අදාල නෑනේ"" කියලා නොහිතා!ජනතාව හැටියට අපි අපේ වගකීමවත් හරියට ඉෂ්ඨ කරමු.",😡,1
138,මේ දුම්රියේ ගමන්වාර අවසානයේදී දුම්රියේ මැදිරි අපේ ජනතාව පාවිච්චි කරලා තියෙන විදිය රටටම පෙන්වන්න ඕනේ කියලා යෝජනා කරනවා!,😂,0
139,"Unp ආන්ඩුව මොකුත් කලේ නෑ කියන එවුන් බලා ගනිල්ල... unp ආන්ඩුවක් පලක් නැති දේවල් වෙනුවෙන කවදාවත් ලෝකෙට රට ණයකලේ නෑ... නෙළුම් පොකුනු ,, නෙළුම් පොකුනු වෙනුවෙන් රට ණයකරපු සල්ලිවල මේ වගේ දෙයක් කලානම් කොච්චර වටිනවද...???",😂,2
140,සතියයි බං ඕවා.. ඕවට cctv camera system එකක් දාන්න ඕනෙ...,😂,0
141,මෙක දකිද්දී මට හිතෙන්නේ ඉන්දියාව කොච්චර ඉස්සරහින්ද අපිට වඩා?,😂,0
142,ඔකෙ යන්නෙ පරණ එව්න් ටිකමනෙ... මාස තුනක් යද්දී කහල ගොඩක් වගේ තියේවි ..,😂,0
143,ඉන්දීය දුම්රියන් එන්න එන්නම අසාර්තකයි. ඇයි ඒවම ගෙන්වන්නෙ?? මේකෙනුත් කොමිස් කුට්ටි එන නිසාද??,😂,0
144,ලංකාව ඉන්දියාවේ කොලනියක් වෙන රටවල නැතිද කොහොමත් ඉන්දියාවේ බයික් වගේ ඇති,😂,2
145,ඔකොම තිබිලා අන්තිමට කලින් එවගේ වගේ බ්‍රේක් අවුලක් උනොත් තමා අවුල,😂,0
146,මේ ලංකාවටද ඕක ගේන්නෙ??? පලවෙනි දවසෙම ඕකේ ෆෑන් TV ටික ගලවන් යයි.,😂,0
147,විදේශ රටවල මේ වගේ කෝච්චි වල ආහාර හා කෑම ගැනීම තහනම්. ඒකයි ඒව පිරිසිදුවට තියෙන්නෙ...,😂,0
148,මේවායේ ගමන් කරන සහ පාවිච්චි කරන විදියත් ලංකාවේ මිනිස්සුන්ට කියල දෙන්න වෙයි..,😂,0
149,විශේෂයෙන් ....නිතර දුම්රිය ගමන් කරන...මගින් ..මේ ගැන සැලකිලිමත් ...විය යුතුයි .........................කරුනා කරලා පරෙස්සම් කරන්න ....,😂,0
150,දාපු ඔස්තාර්ල ටික ඕකෙ නග්ගල යවන්න ඕන බලන්න වැඩ ටික,😂,2
151,"රත්තරන් අපේක්ෂකයා කවුද කියලා දැනගන්න, දැන්ම මිස් කෝල් එකක් දෙන්න!",😂,0
152,මංගල මුදු මාල වළලු රන් අභරණ ලබාගන්න විශ්වාසයි කල් පවතියි වගකීමට බැඳී සිටියි,😂,0
153,ඇයි බ්‍රෝ ස්පොන්සර් ගහලා? සල්ලි වැඩිවෙලාද?,😂,0
154,එනකම් මගබලන් ඉන්නෙ කවුද බන් මූ කිය්ලා ලංකාවෙ නෙමේද දන්නෑ හිටියෙ මූ,😂,2
155,"පිරිත බුදුන් වහන්සේගේ දේශනා කොට ඇත්තේ සමුද්‍රඝෝෂ විරිතට අනුකූලවයි . පිරිතේ අක්ෂර ලියා ඇත්තේ ඒ අනුවමයි . පිරිත තුළින් ඒ සෙත් , ශක්තිය ලබාගැනිමට ඒ ආකාරයෙන් ම සජ්ජායනය කලයුතුයි .",😂,0
156,මෝඩ මිනිස්සු ටිකක් නම් මේක අහල තෙරුවනේ ගුණ කෙරෙහි සිත පහදවා ගන්නෙ නැතිව තාලයයි භාෂාවයි ගැන වාද කර කර ඉන්නවා. අනේ මේ මිනිස්සු කවදානම් මේ සංසාරයෙන් එතෙර වෙන්න උත්සාහයක් ගනීද....,😂,0
157,පිස්සො පිස්සු කතා කියයි...සුනකයි සුනක කතා කියයි..නරි හූ කිය කිය නටයි... මහමෙව්නා වාසි පිරිසයට ඒ සත්ව කොට්ඨාසය අදාලම නැ...අපිට නරි නාවන්ඩ වෙලාවකුත් නැ...ඔබ වහන්සේලා කරන දේ අපිට මහ මෙරක් වගේ...මේ ලොකු ස්වාමින්වහන්සේගේ යුගයයි... අපේ ලොකු ස්වාමින්වහන්සේගෙ මාර්ගයේ අපි යනවා.. මේවැනි පින්වත් ස්වාමින්වහන්සේලා මේ මිහිමත තව තවත් පහල වේවා...,😂,2
158,මේ වන්දනාවට දොස් නගන සියලු දෙනාටයි..නිකන් බොරුවට ආර්‍ය උපවාදයට ලක් වෙන්න එපා කිරිබත්ගොඩ මා හිමිගේ බන පදයක්වත් නො අසා මේ විදිහට උන් වහසේගේ පිලිවෙතට දොස් නගන්න එපා වැරදි ඇති කා ලගත් ඒත් කිරිබත්ගොඩ හිමියන්ගේ සීලයටවත් ගුනයටවත් අපිට ලගටවත් යන්න බෑ .උන් වහන්සේ සිදු කරන සේවය අති මහත් ස්‍රද්දාව වැඩෙනවා...,😂,0
159,හැකි සෑම විටම ත්‍රිවිධ රත්නයේ ගුණ සිහිපත් කිරීමයි වැදගත්....මේ ස්වාමීන් වහන්සේලාගේ දේශනාවෙන් මම සුවපත් වුනෙමි...ඒ කුසලය උන් වහන්සේලා අනුමෝදන් වේවා....බල්ලො බිරුවට කදු පාත් වෙන්නෙ නෑනෙ....බුදු සසුන බැබලේවා...,😂,2
160,දහම්පාසලකට ගියේ නැති එකාලාට මේ බණ නම් සෝක්.ඊයේ පෙරේදා ෂෝ එකට ධර්මය පස්සෙ යන එකාලා ට මේ විකුර්ති හොදයි.බුදුහාමුදරුවෝ කීව දේ හරි සාසනේ විනාස කරන අය සාසනෙන්ම බිහිවෙලා ඉවරයි.,😂,2
